player_id,total_value
4212,3037920
4213,3008392
4214,2986420
4215,720000
4216,720000
4217,1755000
4218,1755000
4219,1755000
4220,1755000
4221,1755000
4222,1755000
4223,1720000
4224,1719000
4225,1760000
4226,1760000
4227,1760000
4228,1760000
4229,1760000
4230,1758500
4231,1758500
4232,1230000
4233,1230000
4234,1230000
4235,1200000
4236,1200000
4237,1200000
4238,2567176
4239,2555912
4240,2536572
4241,2529072
4242,2480380
4243,1240000
4244,2471952
4245,2467932
4246,2440356
4247,2440356
4248,2416856
4249,1200000
4250,1200000
4251,1775000
4252,1773000
4253,1770000
4254,1675000
4255,2170356
4256,1080000
4257,1080000
4258,1080000
4259,1080000
4260,1080000
4261,495000
4262,975000
4263,1763000
4264,1762500
4265,1762500
4266,1762000
4267,1762000
4268,3505248
4269,3480872
4270,3449906
4271,855000
4272,3388032
4273,720000
4274,720000
4275,720000
4276,720000
4277,720000
4278,2870488
4279,2831896
4280,1718000
4281,1715000
4282,570000
4283,570000
4284,1710000
4285,1757000
4286,1756500
4287,1755000
4288,1755000
4289,1755000
4290,1755000
4291,1755000
4292,1755000
4293,1200000
4294,1200000
4295,1200000
4296,1200000
4297,1775000
4298,1770000
4299,1770000
4300,1770000
4301,1230000
4302,1230000
4303,1230000
4304,1230000
4305,1230000
4306,1765000
4307,1765000
4308,1765000
4309,1765000
4310,1765000
4311,1765000
4312,1080000
4313,1080000
4314,1080000
4315,1080000
4316,1050000
4317,1050000
4318,1050000
4319,1050000
4320,1762000
4321,1762000
4322,1760000
4323,1760000
4324,1760000
4325,3376928
4326,3351372
4327,3342172
4328,3339392
4329,3323266
4330,3307100
4331,2830824
4332,2784524
4333,2784332
4334,1380000
4335,1380000
4336,1380000
4337,570000
4338,570000
4339,570000
4340,570000
4341,1125000
4342,1671500
4343,1755000
4344,1755000
4345,1755000
4346,1755000
4347,1769000
4348,1767500
4349,1767500
4350,1767500
4351,1767000
4352,1230000
4353,2460000
4354,2456068
4355,2408380
4356,1200000
4357,1200000
4358,1200000
4359,1762500
4360,1762000
4361,1761500
4362,1761000
4363,1760000
4364,1760000
4365,1760000
4366,1050000
4367,1050000
4368,1050000
4369,1050000
4370,1560000
4371,1760000
4372,1760000
4373,1760000
4374,1760000
4375,1758500
4376,1758500
4377,1756500
4378,3290860
4379,3288036
4380,820000
4381,3279688
4382,3259490
4383,3258620
4384,3256288
4385,3248428
4386,2747684
4387,2744252
4388,2714124
4389,2708136
4390,2705004
4391,1350000
4392,1670000
4393,1668500
4394,1080000
4395,1080000
4396,1080000
4397,1080000
4398,1755000
4399,1755000
4400,1755000
4401,1755000
4402,1755000
4403,1755000
4404,1755000
4405,1755000
4406,1767000
4407,1765000
4408,1765000
4409,1760000
4410,1765000
4411,1765000
4412,1763000
4413,1763000
4414,1200000
4415,1200000
4416,1790000
4417,1785000
4418,1785000
4419,1777500
4420,1760000
4421,1760000
4422,1759200
4423,1759000
4424,1758000
4425,1757500
4426,1757500
4427,1560000
4428,505000
4429,495000
4430,495000
4431,495000
4432,495000
4433,1755000
4434,1755000
4435,1755000
4436,1755000
4437,1755000
4438,1755000
4439,3240408
4440,810000
4441,805000
4442,805000
4443,805000
4444,1350000
4445,1350000
4446,1350000
4447,2699548
4448,2689336
4449,2687600
4450,2670320
4451,2661452
4452,1080000
4453,1080000
4454,1050000
4455,1050000
4456,1050000
4457,1050000
4458,1755000
4459,1755000
4460,1755000
4461,1755000
4462,1755000
4463,1762500
4464,1762000
4465,1761000
4466,1760000
4467,1760000
4468,1760000
4469,1760000
4470,1775000
4471,1770000
4472,1770000
4473,1770000
4474,1770000
4475,1770000
4476,1770000
4477,1768000
4478,1757000
4479,1757500
4480,1755500
4481,1755000
4482,1755000
4483,495000
4484,495000
4485,975000
4486,975000
4487,975000
4488,1762500
4489,1755000
4490,1755000
4491,1755000
4492,1755000
4493,1755000
4494,1755000
4495,1755000
4496,1755000
4497,3217128
4498,3206726
4499,3195772
4500,1595000
4501,3182292
4502,2647840
4503,2639948
4504,2628556
4505,2625852
4506,2612368
4507,2603900
4508,1050000
4509,1560000
4510,495000
4511,495000
4512,495000
4513,495000
4514,495000
4515,1755000
4516,1755000
4517,1755000
4518,1755000
4519,1755000
4520,1760000
4521,1758000
4522,1758000
4523,1757500
4524,1757500
4525,1757500
4526,1767000
4527,1765000
4528,1765000
4529,1765000
4530,1765000
4531,1765000
4532,1755000
4533,1755000
4534,1755000
4535,1755000
4536,1755000
4537,1755000
4538,1755000
4539,1755000
4540,1755000
4541,1755000
4542,1755000
4543,3176288
4544,3176038
4545,3165196
4546,3163636
4547,3158676
4548,3127256
4549,2601948
4550,2599612
4551,2594576
4552,2594576
4553,2593184
4554,2592784
4555,495000
4556,495000
4557,495000
4558,495000
4559,495000
4560,975000
4561,1755000
4562,1726000
4563,1725000
4564,1716000
4565,1715000
4566,1714000
4567,1757500
4568,1757000
4569,1757000
4570,1756500
4571,1765000
4572,1765000
4573,1765000
4574,1765000
4575,1765000
4576,1765000
4577,1765000
4578,1755000
4579,1755000
4580,1755000
4581,1755000
4582,1755000
4583,1755000
4584,1755000
4585,1755000
4586,1755000
4587,1726000
4588,3123424
4589,3121232
4590,3121000
4591,3106068
4592,3085912
4593,3082696
4594,2585916
4595,2582412
4596,645000
4597,645000
4598,645000
4599,645000
4600,1713000
4601,570000
4602,570000
4603,1710000
4604,1710000
4605,570000
4606,570000
4607,1756500
4608,1756500
4609,1756000
4610,1756000
4611,1756000
4612,1755500
4613,1755000
4614,1763000
4615,1760000
4616,1760000
4617,1760000
4618,1760000
4619,1760000
4620,1755000
4621,1755000
4622,1755000
4623,1755000
4624,1755000
4625,1755000
4626,1755000
4627,1716000
4628,1715000
4629,1714000
4630,1713000
4631,570000
4632,1710000
4633,570000
4634,570000
4635,770000
4636,3072012
4637,3065808
4638,3062212
4639,3027420
4640,1510000
4641,3018892
4642,645000
4643,645000
4644,645000
4645,645000
4646,645000
4647,645000
4648,570000
4649,570000
4650,570000
4651,570000
4652,570000
4653,570000
4654,570000
4655,1755000
4656,1755000
4657,1755000
4658,1755000
4659,1755000
4660,1755000
4661,1755000
4662,1755000
4663,1760000
4664,1760000
4665,1760000
4666,1760000
4667,1755000
4668,1755000
4669,1755000
4670,1755000
4671,1755000
4672,1755000
4673,570000
4674,570000
4675,570000
4676,570000
4677,570000
4678,2967304
4679,2932160
4680,2918564
4681,725000
4682,720000
4683,645000
4684,645000
4685,645000
4686,645000
4687,645000
4688,645000
4689,645000
4690,570000
4691,570000
4692,570000
4693,570000
4694,1710000
4695,1677000
4696,1675000
4697,2340000
4698,1755000
4699,1755000
4700,1755000
4701,1755000
4702,1755000
4703,1758000
4704,1758000
4705,1758000
4706,1757500
4707,1757500
4708,1757500
4709,1756500
4710,1756500
4711,1755000
4712,1725000
4713,1725000
4714,1720000
4715,1720000
4716,1720000
4717,1718000
4718,570000
4719,570000
4720,570000
4721,570000
4722,1710000
4723,1677000
4724,720000
4725,720000
4726,720000
4727,720000
4728,720000
4729,720000
4730,645000
4731,2578408
4732,2578408
4733,2575968
4734,2571696
4735,2565124
4736,2561804
4737,1675000
4738,1672500
4739,1665000
4740,1080000
4741,1080000
4742,1080000
4743,1080000
4744,1080000
4745,1755000
4746,1755000
4747,1755000
4748,1755000
4749,1755000
4750,1755000
4751,1756500
4752,1757500
4753,1755500
4754,1755000
4755,1755000
4756,1755000
4757,1755000
4758,1755000
4759,1715000
4760,1715000
4761,1715000
4762,1711000
4763,570000
4764,1710000
4765,1710000
4766,1675000
4767,1675000
4768,1665000
4769,1080000
4770,1080000
4771,1080000
4772,1080000
4773,720000
4774,2870168
4775,2866216
4776,2850892
4777,2848164
4778,2549392
4779,2547180
4780,2535028
4781,2533136
4782,2529072
4783,2529072
4784,1890000
4785,1080000
4786,1080000
4787,1080000
4788,1080000
4789,1080000
4790,1080000
4791,1080000
4792,1755000
4793,1755000
4794,1755000
4795,1755000
4796,1755000
4797,1755000
4798,1755000
4799,1755000
4800,1755000
4801,1755000
4802,1755000
4803,1755000
4804,1710000
4805,570000
4806,570000
4807,570000
4808,1125000
4809,1672500
4810,1667500
4811,1665000
4812,1080000
4813,1080000
4814,1080000
4815,1080000
4816,1080000
4817,1080000
4818,1050000
4819,2843336
4820,2839356
4821,2823420
4822,2771372
4823,2510024
4824,2472380
4825,1230000
4826,1230000
4827,1230000
4828,1230000
4829,1230000
4830,1230000
4831,1050000
4832,1050000
4833,1050000
4834,1050000
4835,1050000
4836,1050000
4837,1560000
4838,1755000
4839,1755000
4840,1755000
4841,1755000
4842,1755000
4843,1755000
4844,1755000
4845,1755000
4846,1755000
4847,1755000
4848,1755000
4849,1080000
4850,1080000
4851,1080000
4852,1080000
4853,1080000
4854,1080000
4855,1080000
4856,1080000
4857,1050000
4858,1050000
4859,1560000
4860,495000
4861,495000
4862,495000
4863,1380000
4864,1380000
4865,2758724
4866,2754884
4867,2752636
4868,1230000
4869,1230000
4870,1230000
4871,1230000
4872,1206000
4873,2401988
4874,1200000
4875,495000
4876,495000
4877,495000
4878,495000
4879,495000
4880,495000
4881,495000
4882,495000
4883,1755000
4884,1755000
4885,1755000
4886,1755000
4887,1755000
4888,1720000
4889,1755000
4890,1755000
4891,1755000
4892,1755000
4893,1755000
4894,1755000
4895,1755000
4896,1755000
4897,1080000
4898,1080000
4899,1080000
4900,1080000
4901,1050000
4902,1050000
4903,1050000
4904,495000
4905,495000
4906,495000
4907,495000
4908,495000
4909,495000
4910,1375000
4911,2748576
4912,2747892
4913,2746020
4914,1200000
4915,1200000
4916,1200000
4917,1200000
4918,1200000
4919,1775000
4920,495000
4921,805000
4922,1719000
4923,1718000
4924,1716000
4925,1715000
4926,1755000
4927,1755000
4928,1755000
4929,1755000
4930,1755000
4931,1755000
4932,1050000
4933,1050000
4934,1050000
4935,1050000
4936,1050000
4937,805000
4938,2725624
4939,2715952
4940,2705592
4941,2704340
4942,2702320
4943,1770000
4944,1770000
4945,1765000
4946,1765000
4947,1765000
4948,1765000
4949,1714000
4950,570000
4951,570000
4952,1710000
4953,570000
4954,570000
4955,1755000
4956,1755000
4957,1755000
4958,1755000
4959,1725000
4960,172200
4961,1050000
4962,1050000
4963,1050000
4964,1050000
4965,1560000
4966,1560000
4967,500000
4968,995600
4969,1350000
4970,1350000
4971,1350000
4972,1350000
4973,1350000
4974,2694948
4975,1763000
4976,1763000
4977,1763000
4978,1762500
4979,1762500
4980,1762000
4981,570000
4982,570000
4983,570000
4984,570000
4985,1710000
4986,1125000
4987,1680000
4988,1671500
4989,1720000
4990,1720000
4991,1712500
4992,570000
4993,570000
4994,1710000
4995,570000
4996,1710000
4997,495000
4998,495000
4999,495000
5000,495000
5001,495000
5002,495000
5003,2688932
5004,2688756
5005,2685196
5006,2682972
5007,2680000
5008,2678308
5009,2677908
5010,1761000
5011,1760500
5012,1760000
5013,1760000
5014,1760000
5015,1760000
5016,1760000
5017,1670000
5018,1668500
5019,1665000
5020,1080000
5021,1080000
5022,1080000
5023,1080000
5024,570000
5025,570000
5026,1710000
5027,570000
5028,1710000
5029,495000
5030,495000
5031,495000
5032,495000
5033,495000
5034,2677556
5035,2667800
5036,2663356
5037,2658376
5038,2647840
5039,2637480
5040,2629676
5041,657000
5042,1760000
5043,1760000
5044,1760000
5045,1760000
5046,1760000
5047,1760000
5048,1080000
5049,1080000
5050,1080000
5051,1080000
5052,1080000
5053,1080000
5054,570000
5055,570000
5056,570000
5057,1710000
5058,570000
5059,570000
5060,1672500
5061,2626300
5062,2621920
5063,2621144
5064,655000
5065,2618480
5066,2617892
5067,1760000
5068,1758500
5069,1758000
5070,1758000
5071,1758000
5072,1080000
5073,1050000
5074,1050000
5075,1050000
5076,1050000
5077,1050000
5078,1670000
5079,1665000
5080,1665000
5081,1665000
5082,1080000
5083,2617800
5084,2616192
5085,2613804
5086,2600956
5087,2597320
5088,765000
5089,645000
5090,1758000
5091,1757500
5092,1757000
5093,1757500
5094,1757500
5095,1757000
5096,1757000
5097,1560000
5098,500000
5099,495500
5100,495000
5101,495000
5102,1080000
5103,1080000
5104,1080000
5105,1080000
5106,1080000
5107,1080000
5108,1080000
5109,645000
5110,645000
5111,645000
5112,645000
5113,645000
5114,645000
5115,645000
5116,645000
5117,1757000
5118,1755500
5119,1755000
5120,1755000
5121,1755000
5122,1755000
5123,495000
5124,495000
5125,495000
5126,495000
5127,495000
5128,1080000
5129,1080000
5130,1080000
5131,1080000
5132,1080000
5133,1080000
5134,1080000
5135,645000
5136,645000
5137,645000
5138,645000
5139,645000
5140,645000
5141,645000
5142,1755000
5143,1755000
5144,1755000
5145,1755000
5146,1755000
5147,495000
5148,495000
5149,495000
5150,495000
5151,495000
5152,495000
5153,495000
5154,1080000
5155,1080000
5156,1080000
5157,1080000
5158,1050000
5159,1050000
5160,1050000
5161,645000
5162,2578408
5163,2578184
5164,2574820
5165,2560776
5166,2559620
5167,1755000
5168,1755000
5169,1755000
5170,1755000
5171,1755000
5172,495000
5173,975000
5174,1050000
5175,1050000
5176,1050000
5177,1050000
5178,1050000
5179,2550200
5180,2545060
5181,2540192
5182,2535776
5183,2534392
5184,2484800
5185,2474948
5186,1755000
5187,1755000
5188,1755000
5189,1755000
5190,1755000
5191,1050000
5192,1050000
5193,1050000
5194,105000
5195,1050000
5196,1050000
5197,1230000
5198,1230000
5199,2440356
5200,2440356
5201,2440356
5202,2416856
5203,2404224
5204,1755000
5205,1755000
5206,1755000
5207,1755000
5208,1755000
5209,1755000
5210,1050000
5211,1050000
5212,1560000
5213,1560000
5214,1560000
5215,1560000
5216,2403552
5217,1200000
5218,1200000
5219,1200000
5220,1200000
5221,1200000
5222,1200000
5223,1775000
5224,1755000
5225,1755000
5226,1755000
5227,1755000
5228,1755000
5229,1755000
5230,1755000
5231,1755000
5232,495000
5233,495000
5234,495000
5235,495000
5236,495000
5237,495000
5238,1775000
5239,1773000
5240,1771000
5241,1770000
5242,1767500
5243,1765000
5244,1755000
5245,1755000
5246,1755000
5247,1755000
5248,1755000
5249,1755000
5250,1738235
5251,495000
5252,495000
5253,495000
5254,495000
5255,495000
5256,495000
5257,495000
5258,1765000
5259,1765000
5260,1765000
5261,1765000
5262,1765000
5263,1730000
5264,1722500
5265,1720000
5266,1717500
5267,1716000
5268,495000
5269,495000
5270,495000
5271,495000
5272,495000
5273,495000
5274,975000
5275,1765000
5276,1765000
5277,1765000
5278,1765000
5279,1715000
5280,1715000
5281,1713000
5282,570000
5283,570000
5284,1710000
5285,1710000
5286,570000
5287,975000
5288,1762500
5289,1762000
5290,1761500
5291,1761000
5292,1760000
5293,570000
5294,570000
5295,570000
5296,570000
5297,570000
5298,1760000
5299,1760000
5300,1760000
5301,1760000
5302,1760000
5303,1125000
5304,1125000
5305,1685000
5306,1680000
5307,1669000
5308,1665000
5309,1100000
5310,1760000
5311,1760000
5312,1759200
5313,1759000
5314,1759000
5315,1759000
5316,1080000
5317,1080000
5318,1080000
5319,1080000
5320,1080000
5321,1758000
5322,1758000
5323,1757500
5324,1757500
5325,1757500
5326,1757000
5327,1756000
5328,1757500
5329,1080000
5330,1080000
5331,1080000
5332,1080000
5333,1080000
5334,1080000
5335,1080000
5336,1756000
5337,1755500
5338,1755000
5339,1755000
5340,1755000
5341,1080000
5342,1080000
5343,1080000
5344,1080000
5345,1080000
5346,1755000
5347,1755000
5348,1755000
5349,1755000
5350,1755000
5351,1755000
5352,1755000
5353,1080000
5354,1080000
5355,1080000
5356,1050000
5357,1050000
5358,1050000
5359,1755000
5360,1755000
5361,1755000
5362,1755000
5363,1755000
5364,1050000
5365,1050000
5366,1050000
5367,1050000
5368,1050000
5369,1560000
5370,505000
5371,1755000
5372,1755000
5373,1755000
5374,1755000
5375,1755000
5376,1755000
5377,505000
5378,500000
5379,500000
5380,495000
5381,495000
5382,1755000
5383,1755000
5384,1755000
5385,1755000
5386,1755000
5387,1755000
5388,1755000
5389,495000
5390,495000
5391,495000
5392,495000
5393,495000
5394,495000
5395,495000
5396,1755000
5397,1755000
5398,1755000
5399,1755000
5400,1755000
5401,1755000
5402,1755000
5403,495000
5404,495000
5405,495000
5406,495000
5407,495000
5408,1755000
5409,1755000
5410,1755000
5411,1755000
5412,1755000
5413,1755000
5414,1725000
5415,495000
5416,495000
5417,495000
5418,495000
5419,975000
5420,975000
5421,975000
5422,1725000
5423,1723000
5424,1722000
5425,1720000
5426,1720000
5427,1720000
5428,1720000
5429,1718000
5430,1716000
5431,1715000
5432,1715000
5433,1715000
5434,1713500
5435,1711000
5436,570000
5437,570000
5438,570000
5439,1710000
5440,570000
5441,1710000
5442,1710000
5443,1710000
5444,570000
5445,1710000
5446,570000
5447,1710000
5448,570000
5449,1125000
5450,1675000
5451,1672500
5452,1667500
5453,1665000
5454,2170356
5455,1080000
5456,1080000
5457,1080000
5458,1080000
5459,1080000
5460,1080000
5461,1080000
5462,1080000
5463,1080000
5464,1080000
5465,1080000
5466,1080000
5467,1080000
5468,1080000
5469,1080000
5470,1080000
5471,1080000
5472,1080000
5473,1080000
5474,1080000
5475,1080000
5476,1050000
5477,1050000
5478,1050000
5479,1050000
5480,1050000
5481,1050000
5482,1050000
5483,1050000
5484,1050000
5485,1050000
5486,1050000
5487,1050000
5488,1050000
5489,1050000
5490,1050000
5491,1050000
5492,1050000
5493,1050000
5494,1050000
5495,1050000
5496,1560000
5497,1560000
5498,1560000
5499,1560000
5500,505000
5501,500000
5502,995600
5503,495000
5504,495000
5505,495000
5506,495000
5507,495000
5508,495000
5509,495000
5510,495000
5511,495000
5512,495000
5513,495000
5514,495000
5515,495000
5516,495000
5517,495000
5518,495000
5519,495000
5520,975000
5521,975000
5522,975000
5523,1762500
